alpha,train_r2,test_r2,train_rmse,test_rmse,train_mae,test_mae,n_nonzero_coefs,intercept
0.006551285568595509,0.0,-1.6847855031754122e-05,0.02016952113459192,0.021048561708759694,0.014264234529213706,0.014354058812129056,0,-0.0003100521973976769
0.00868511373751352,0.0,-1.6847855031754122e-05,0.02016952113459192,0.021048561708759694,0.014264234529213706,0.014354058812129056,0,-0.0003100521973976769
0.01151395399326447,0.0,-1.6847855031754122e-05,0.02016952113459192,0.021048561708759694,0.014264234529213706,0.014354058812129056,0,-0.0003100521973976769
0.015264179671752334,0.0,-1.6847855031754122e-05,0.02016952113459192,0.021048561708759694,0.014264234529213706,0.014354058812129056,0,-0.0003100521973976769
0.020235896477251575,0.0,-1.6847855031754122e-05,0.02016952113459192,0.021048561708759694,0.014264234529213706,0.014354058812129056,0,-0.0003100521973976769
0.026826957952797246,0.0,-1.6847855031754122e-05,0.02016952113459192,0.021048561708759694,0.014264234529213706,0.014354058812129056,0,-0.0003100521973976769
0.03556480306223129,0.0,-1.6847855031754122e-05,0.02016952113459192,0.021048561708759694,0.014264234529213706,0.014354058812129056,0,-0.0003100521973976769
0.04714866363457394,0.0,-1.6847855031754122e-05,0.02016952113459192,0.021048561708759694,0.014264234529213706,0.014354058812129056,0,-0.0003100521973976769
0.0625055192527397,0.0,-1.6847855031754122e-05,0.02016952113459192,0.021048561708759694,0.014264234529213706,0.014354058812129056,0,-0.0003100521973976769
0.08286427728546843,0.0,-1.6847855031754122e-05,0.02016952113459192,0.021048561708759694,0.014264234529213706,0.014354058812129056,0,-0.0003100521973976769
0.10985411419875572,0.0,-1.6847855031754122e-05,0.02016952113459192,0.021048561708759694,0.014264234529213706,0.014354058812129056,0,-0.0003100521973976769
0.14563484775012445,0.0,-1.6847855031754122e-05,0.02016952113459192,0.021048561708759694,0.014264234529213706,0.014354058812129056,0,-0.0003100521973976769
0.19306977288832497,0.0,-1.6847855031754122e-05,0.02016952113459192,0.021048561708759694,0.014264234529213706,0.014354058812129056,0,-0.0003100521973976769
0.2559547922699533,0.0,-1.6847855031754122e-05,0.02016952113459192,0.021048561708759694,0.014264234529213706,0.014354058812129056,0,-0.0003100521973976769
0.33932217718953295,0.0,-1.6847855031754122e-05,0.02016952113459192,0.021048561708759694,0.014264234529213706,0.014354058812129056,0,-0.0003100521973976769
0.4498432668969444,0.0,-1.6847855031754122e-05,0.02016952113459192,0.021048561708759694,0.014264234529213706,0.014354058812129056,0,-0.0003100521973976769
0.5963623316594636,0.0,-1.6847855031754122e-05,0.02016952113459192,0.021048561708759694,0.014264234529213706,0.014354058812129056,0,-0.0003100521973976769
0.7906043210907702,0.0,-1.6847855031754122e-05,0.02016952113459192,0.021048561708759694,0.014264234529213706,0.014354058812129056,0,-0.0003100521973976769
1.0481131341546852,0.0,-1.6847855031754122e-05,0.02016952113459192,0.021048561708759694,0.014264234529213706,0.014354058812129056,0,-0.0003100521973976769
1.389495494373136,0.0,-1.6847855031754122e-05,0.02016952113459192,0.021048561708759694,0.014264234529213706,0.014354058812129056,0,-0.0003100521973976769
1.8420699693267164,0.0,-1.6847855031754122e-05,0.02016952113459192,0.021048561708759694,0.014264234529213706,0.014354058812129056,0,-0.0003100521973976769
2.44205309454865,0.0,-1.6847855031754122e-05,0.02016952113459192,0.021048561708759694,0.014264234529213706,0.014354058812129056,0,-0.0003100521973976769
3.2374575428176398,0.0,-1.6847855031754122e-05,0.02016952113459192,0.021048561708759694,0.014264234529213706,0.014354058812129056,0,-0.0003100521973976769
4.291934260128778,0.0,-1.6847855031754122e-05,0.02016952113459192,0.021048561708759694,0.014264234529213706,0.014354058812129056,0,-0.0003100521973976769
5.689866029018293,0.0,-1.6847855031754122e-05,0.02016952113459192,0.021048561708759694,0.014264234529213706,0.014354058812129056,0,-0.0003100521973976769
7.543120063354607,0.0,-1.6847855031754122e-05,0.02016952113459192,0.021048561708759694,0.014264234529213706,0.014354058812129056,0,-0.0003100521973976769
10.0,0.0,-1.6847855031754122e-05,0.02016952113459192,0.021048561708759694,0.014264234529213706,0.014354058812129056,0,-0.0003100521973976769
